date,time,username,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
30/6/17,20:45:16:223185002,viktor,0,1,-0.0886,-0.4025,0.1171,1.3392,-0.2345,-0.4119
30/6/17,20:45:16:423467993,viktor,0,1,2.4609,-1.3585,-1.9493,0.5175,-1.8146,4.8706
30/6/17,20:45:16:622768998,viktor,0,1,-0.0428,0.7831,-0.277,-0.7763,0.9225,0.7454
30/6/17,20:45:16:823459029,viktor,0,1,2.6284,-0.4607,-1.684,0.3669,0.4188,-3.3191
30/6/17,20:45:17:22935986,viktor,0,1,-0.0497,-0.4672,0.0633,1.5904,-0.6597,0.1453
30/6/17,20:45:17:223448991,viktor,0,1,2.054,-1.0006,-2.0278,0.9348,-2.1566,4.0747
30/6/17,20:45:17:423539996,viktor,0,1,0.2054,0.7552,-0.3404,-0.611,1.9939,0.9117
30/6/17,20:46:26:174241006,viktor,0,1,2.182,-0.692,-1.5199,0.2976,-3.4151,-1.0621
30/6/17,20:46:26:374018013,viktor,0,1,1.4632,-0.8095,-1.0044,0.5512,-0.0132,4.5264
30/6/17,20:46:26:574256002,viktor,0,1,0.4051,0.5696,-0.4752,-0.978,-0.0426,0.5678
30/6/17,20:46:26:774388015,viktor,0,1,3.2642,-0.4511,-2.0653,0.7096,-1.0781,-1.4617
30/6/17,20:46:26:973333001,viktor,0,1,-0.5687,-0.2505,0.1882,1.191,-0.6014,-0.7004
30/6/17,20:46:27:174212992,viktor,0,1,1.1173,-1.0195,-0.6676,0.2617,-0.4492,4.2691
30/6/17,20:46:27:374248981,viktor,0,1,0.0879,0.8297,-0.2832,-0.8439,0.6225,0.6484
30/6/17,20:46:27:574257016,viktor,0,1,3.1178,-0.4352,-1.973,0.9288,-0.9268,-1.9921
30/6/17,20:46:27:773739993,viktor,0,1,-0.1023,-0.343,-0.0807,1.6936,-0.4682,-1.0965
30/6/17,20:46:27:973538994,viktor,0,1,0.7034,-0.7935,-0.478,0.373,-0.507,5.6894
30/6/17,20:46:28:174425005,viktor,0,1,0.6713,0.6458,-0.3977,-1.1854,2.7792,1.0447
30/6/17,20:46:28:374229013,viktor,0,1,1.7815,0.6116,-1.0528,0.2824,0.0427,-1.5864
30/6/17,20:46:28:574288010,viktor,0,1,0.2315,-0.4862,-0.2333,1.5704,-1.5623,0.1541
30/6/17,20:46:28:774218022,viktor,0,1,1.5673,-1.0348,-0.9155,0.1256,-1.4836,5.1817
30/6/17,20:46:28:973523974,viktor,0,1,0.1774,0.6092,-0.4192,-0.7424,1.0262,0.365
30/6/17,20:46:29:174944996,viktor,0,1,3.0105,-0.3275,-1.8396,1.2665,-0.8867,-1.2101
30/6/17,20:46:29:374220013,viktor,0,1,-0.2523,-0.4084,0.1055,1.3808,-1.4769,-0.818
30/6/17,20:46:29:574202001,viktor,0,1,2.3092,-1.0576,-1.7748,0.0546,-0.5384,4.594
30/6/17,20:46:29:774578988,viktor,0,1,0.2379,0.6679,-0.3461,-1.0315,0.8815,0.8496
30/6/17,20:46:29:973662972,viktor,0,1,2.1339,0.4696,-1.3639,0.8227,-0.6395,-2.5866
30/6/17,20:46:30:174223005,viktor,0,1,0.1106,-0.4152,-0.1517,1.9325,-1.2575,-0.7298
30/6/17,20:46:30:374386012,viktor,0,1,2.0049,-1.4286,-1.2864,-0.0806,-0.0161,4.6115
30/6/17,20:46:30:574322998,viktor,0,1,0.7811,0.2807,-0.663,-1.1356,1.1103,0.7479
30/6/17,20:46:30:774285972,viktor,0,1,1.051,0.4752,-0.7988,0.6984,-0.1854,-1.9234
30/6/17,20:46:30:973757028,viktor,0,1,0.6991,-0.3462,-0.6852,1.5586,-1.6213,0.1367
30/6/17,20:46:31:174638986,viktor,0,1,1.1162,-1.1898,-1.1894,-0.4766,-0.4175,3.7082
30/6/17,20:46:31:374234974,viktor,0,1,0.6486,0.5239,-0.4777,-1.2152,0.9976,0.7995
30/6/17,20:46:31:574283003,viktor,0,1,0.903,0.4794,-0.5936,1.5147,-0.2256,-1.2599
30/6/17,20:46:31:774420022,viktor,0,1,0.1899,-0.4761,-0.1481,1.2304,-2.1253,-1.2398
30/6/17,20:46:31:973528027,viktor,0,1,1.1173,-0.7366,-0.6504,-0.5744,1.7737,4.4211
30/6/17,20:46:32:174443006,viktor,0,1,0.7137,0.574,-0.5864,-1.1771,0.8628,0.7609
30/6/17,20:46:32:374269008,viktor,0,1,1.054,0.0979,-0.8095,1.2987,-0.8927,-1.0616
30/6/17,20:46:32:574325978,viktor,0,1,0.0069,-0.3546,-0.021,1.809,-1.0906,-0.2899
30/6/17,20:46:32:774323999,viktor,0,1,2.1644,-1.5149,-1.7604,-0.3037,-0.7578,3.7602
30/6/17,20:46:32:973556995,viktor,0,1,0.4814,0.5965,-0.453,-1.018,0.85,0.8863
30/6/17,20:46:33:174225986,viktor,0,1,1.1581,-0.0632,-0.9714,0.8237,-0.2885,-2.3436
30/6/17,20:46:33:374228000,viktor,0,1,0.2084,-0.3807,-0.3536,1.2722,-0.449,0.0667
30/6/17,20:46:33:574240982,viktor,0,1,1.6012,-1.1875,-0.9519,0.2564,-0.8924,4.7473
30/6/17,20:46:33:774366021,viktor,0,1,0.3558,0.8,-0.4313,-1.0061,1.1122,0.8864
30/6/17,20:46:33:973756015,viktor,0,1,1.1915,0.3304,-1.0186,-0.0733,0.6445,-3.5714
30/6/17,20:46:34:174220979,viktor,0,1,0.1704,-0.2886,-0.4988,1.4878,-0.6939,-0.8381
30/6/17,20:46:34:374282002,viktor,0,1,0.7494,-0.6583,-0.6426,0.2547,0.1398,3.659
30/6/17,20:46:34:574226975,viktor,0,1,0.7971,0.8851,-0.6096,-0.452,1.488,1.5441
30/6/17,20:46:34:774369001,viktor,0,1,1.083,0.4746,-0.9455,0.5503,-1.0819,-3.3473
30/6/17,20:46:34:973544001,viktor,0,1,0.4219,-0.3074,-0.5591,-0.2282,1.7298,-1.7483
30/6/17,20:46:35:174376010,viktor,0,1,0.718,-0.7597,-0.3449,0.8538,-0.9462,2.3486
30/6/17,20:46:35:374221980,viktor,0,1,0.5088,0.3142,-0.7409,-0.5219,2.8294,2.3985
30/6/17,20:46:35:574250996,viktor,0,1,0.9776,0.4864,-0.8498,-0.1765,-1.4809,-2.6583
30/6/17,20:46:35:774215996,viktor,0,1,0.457,-0.6503,-0.6212,0.2354,0.5172,-2.7119
30/6/17,20:46:35:973321020,viktor,0,1,0.0267,-0.5955,0.2867,0.3012,0.0849,3.1972
30/6/17,20:46:36:173785984,viktor,0,1,1.1917,-0.4746,-1.2041,0.4993,2.6443,1.6624
30/6/17,20:46:36:374221026,viktor,0,1,0.3396,0.52,-0.3374,-0.5194,-0.9762,-3.0018
30/6/17,20:46:36:574277997,viktor,0,1,0.6049,-1.0957,-0.8323,0.4276,2.2858,-2.8228
30/6/17,20:46:36:773496985,viktor,0,1,0.1619,-0.7971,0.0788,-0.7494,-0.0219,3.2917
30/6/17,20:47:10:757100999,viktor,0,1,0.7859,-0.084,-0.8941,-0.8337,4.3093,0.6966
30/6/17,20:47:10:957197010,viktor,0,1,0.0073,-0.487,0.2077,1.6602,-0.1455,1.1441
30/6/17,20:47:11:157105028,viktor,0,1,1.0438,-0.9575,-1.5062,-0.3216,0.5265,1.7327
30/6/17,20:47:11:357613027,viktor,0,1,0.1433,0.5192,-0.2627,-0.9272,1.6811,-1.6729
30/6/17,20:47:11:556502997,viktor,0,1,2.2371,-0.7552,-1.7083,0.136,-1.5146,-2.7971
30/6/17,20:47:11:757125020,viktor,0,1,0.0264,-0.331,0.0506,1.5167,-0.262,1.3726
30/6/17,20:47:11:957166016,viktor,0,1,1.7686,-1.4685,-1.5737,-0.2698,0.0037,2.0285
30/6/17,20:47:12:157096982,viktor,0,1,0.0618,0.546,-0.2482,-0.8415,1.6716,-0.3287
30/6/17,20:47:12:357246994,viktor,0,1,2.1638,-0.8482,-1.6042,0.1116,-1.3578,-2.6272
30/6/17,20:47:12:556450009,viktor,0,1,-0.044,-0.3013,0.0971,0.9746,-0.8106,1.4658
30/6/17,20:47:12:756330013,viktor,0,1,1.3457,-1.1965,-1.2095,1.4922,-0.859,3.9094
30/6/17,20:47:12:957222998,viktor,0,1,0.8192,0.2275,-0.8905,-0.7967,1.296,0.301
30/6/17,20:47:13:157229006,viktor,0,1,1.2124,-0.0107,-1.0455,0.2937,-0.785,-3.7074
30/6/17,20:47:13:356624007,viktor,0,1,0.4068,-0.3839,-0.2297,0.8493,-0.1267,0.2427
30/6/17,20:47:13:556358993,viktor,0,1,0.5147,-0.9805,-0.3019,0.8714,0.1033,4.0063
30/6/17,20:47:13:757099986,viktor,0,1,0.2921,0.512,-0.4599,-0.6089,1.2543,0.7701
30/6/17,20:47:13:957074999,viktor,0,1,1.8794,-0.1845,-1.2748,0.0935,-0.4922,-2.9529
30/6/17,20:47:14:157202005,viktor,0,1,0.3286,-0.3777,-0.2617,1.0588,-0.5774,-0.8225
30/6/17,20:47:14:357221007,viktor,0,1,1.1332,-0.9366,-0.895,0.5591,0.5242,3.5733
30/6/17,20:47:14:556333005,viktor,0,1,0.6213,0.0669,-0.7913,-0.4558,0.968,1.1428
30/6/17,20:47:14:757080972,viktor,0,1,0.9511,0.2046,-0.6843,-0.493,0.1706,-3.107
30/6/17,20:47:14:957081019,viktor,0,1,0.7168,-0.472,-0.6707,0.742,0.2074,-1.8388
30/6/17,20:47:15:157077014,viktor,0,1,0.188,-0.7797,-0.0671,0.6218,-0.2354,3.0349
30/6/17,20:47:15:357074975,viktor,0,1,0.9365,-0.0107,-0.9318,-0.8512,2.2161,1.2945
30/6/17,20:47:15:556383013,viktor,0,1,0.2975,0.4161,-0.272,-0.0524,-0.0569,-3.0838
30/6/17,20:47:15:757449984,viktor,0,1,1.2798,-0.5743,-1.0106,0.561,0.6263,-1.8575
30/6/17,20:47:15:957113027,viktor,0,1,-0.0869,-0.6887,0.2393,0.3895,0.2361,2.7389
30/6/17,20:47:16:157149970,viktor,0,1,1.0122,-0.2273,-1.0546,-1.0339,2.3897,1.3871
30/6/17,20:47:16:357164025,viktor,0,1,0.3333,0.3848,-0.2277,-0.1961,0.0406,-3.041
30/6/17,20:47:16:556501984,viktor,0,1,1.6956,-0.6535,-1.2241,-0.3303,-0.894,-2.6683
30/6/17,20:47:16:757331013,viktor,0,1,-0.2258,-0.3403,0.2133,1.5532,-0.4981,1.8433
30/6/17,20:47:16:957186996,viktor,0,1,1.4068,-0.8882,-1.5139,-0.4646,1.8095,1.6298
30/6/17,20:47:17:157135009,viktor,0,1,0.0963,0.5225,-0.2823,-0.5484,0.7571,-2.0248
30/6/17,20:47:17:357079029,viktor,0,1,1.9969,-0.8939,-1.4736,-0.7542,-0.6621,-2.6135
30/6/17,20:47:17:556366026,viktor,0,1,-0.1169,-0.3932,0.1796,1.3408,-0.2944,1.5798
30/6/17,20:47:17:756883025,viktor,0,1,0.964,-0.4902,-1.3905,-0.62,1.4226,2.0588
30/6/17,20:47:17:956458985,viktor,0,1,0.0635,0.5689,-0.2044,-0.7938,1.2481,-1.7012
30/6/17,20:47:18:157127976,viktor,0,1,1.3578,-0.8948,-1.042,-0.0223,-0.314,-3.1001
30/6/17,20:47:18:357084989,viktor,0,1,-0.051,-0.5311,0.225,1.3284,0.191,0.5847
30/6/17,20:47:18:556330025,viktor,0,1,0.936,-0.4492,-1.308,-0.3727,0.5931,2.133
30/6/17,20:47:18:757129013,viktor,0,1,0.2115,0.5003,-0.2146,-1.0244,1.0705,-1.094
30/6/17,20:47:18:957260012,viktor,0,1,1.708,-0.9987,-1.4293,0.5305,-1.4576,-3.1527
30/6/17,20:47:19:157083988,viktor,0,1,0.0444,-0.3928,0.1054,0.6506,0.1353,0.9819
30/6/17,20:47:19:357214987,viktor,0,1,1.6665,-1.2234,-1.5715,0.4739,-0.1605,3.0058
30/6/17,20:47:19:556326985,viktor,0,1,0.2713,0.4885,-0.4922,-0.5969,1.1052,-0.1253
30/6/17,20:47:19:756690979,viktor,0,1,1.8886,-0.7954,-1.5242,-0.09,-1.3547,-3.0136
30/6/17,20:47:19:957342982,viktor,0,1,0.2362,-0.4403,-0.1327,0.7698,0.2536,0.5323
30/6/17,20:47:20:156647980,viktor,0,1,1.3978,-0.8945,-1.2313,0.4332,-0.2548,3.6534
30/6/17,20:47:20:357092022,viktor,0,1,0.5154,0.3447,-0.6556,-0.2559,1.2893,0.7518
30/6/17,20:47:20:556334972,viktor,0,1,1.3147,0.1078,-1.1265,0.0557,-0.4121,-3.6285
30/6/17,20:47:20:757071971,viktor,0,1,0.4187,-0.3652,-0.3852,0.936,0.2938,-0.0629
30/6/17,20:47:20:957216024,viktor,0,1,0.5322,-0.949,-0.3859,0.7405,0.4645,4.0912
30/6/17,20:47:21:157072007,viktor,0,1,0.8203,0.2617,-0.7641,-0.7157,1.539,1.3641
30/6/17,20:47:21:357201993,viktor,0,1,0.6811,0.0984,-0.8193,0.3024,-0.4845,-2.746
30/6/17,20:47:34:707750976,viktor,0,1,0.8355,-0.4419,-0.6964,0.2802,-1.2129,-1.3299
30/6/17,20:47:34:907688975,viktor,0,1,1.7284,-0.6317,-1.2844,-0.0589,-0.7715,-3.6156
30/6/17,20:47:35:107689023,viktor,0,1,-0.204,-0.5363,0.2113,0.9246,-0.4682,1.4316
30/6/17,20:47:35:307717978,viktor,0,1,1.3562,-0.6699,-1.6032,0.277,0.7385,1.7935
30/6/17,20:47:35:507023990,viktor,0,1,0.0371,0.3581,-0.2272,-0.908,1.6025,-0.8081
30/6/17,20:47:35:707687020,viktor,0,1,2.1488,-0.6476,-1.5464,0.1117,-1.2694,-2.9077
30/6/17,20:47:35:907694995,viktor,0,1,-0.1862,-0.5337,0.2493,1.446,-0.8547,1.1224
30/6/17,20:47:36:107904016,viktor,0,1,1.6223,-1.2189,-1.6017,-0.3718,-0.7796,2.763
30/6/17,20:47:36:308116972,viktor,0,1,0.305,0.5781,-0.3982,-0.5983,1.4634,0.1067
30/6/17,20:47:36:507408022,viktor,0,1,2.3217,-0.3704,-1.5997,0.7761,-0.8692,-3.1005
30/6/17,20:47:36:707681000,viktor,0,1,0.2472,-0.2851,-0.0003,1.4709,-0.4043,0.4699
30/6/17,20:47:36:907700002,viktor,0,1,1.0942,-1.1486,-0.9243,0.7621,0.6501,4.1665
30/6/17,20:47:37:107783973,viktor,0,1,0.464,0.5575,-0.5135,-0.5843,0.8313,0.9957
30/6/17,20:47:37:307811975,viktor,0,1,1.1531,0.0874,-0.9346,-0.1906,0.1353,-3.7559
30/6/17,20:47:37:507228970,viktor,0,1,0.5797,-0.2808,-0.3931,0.5996,-0.0072,-1.3238
30/6/17,20:47:37:707665026,viktor,0,1,0.1213,-0.6997,0.0225,0.8251,-0.098,3.2281
30/6/17,20:47:37:907682001,viktor,0,1,0.7278,-0.1984,-1.263,-0.8033,2.7008,1.3748
30/6/17,20:47:38:107744991,viktor,0,1,0.1048,0.5677,-0.2482,-0.3424,0.4654,-2.1904
30/6/17,20:47:38:307642996,viktor,0,1,1.565,-0.5208,-1.1591,-0.0999,0.5982,-3.0618
30/6/17,20:47:38:507026970,viktor,0,1,0.1344,-0.8162,0.1006,0.9581,-0.0975,1.2162
30/6/17,20:47:38:707687020,viktor,0,1,0.9283,-0.1448,-1.1698,-0.1332,2.0415,2.0727
30/6/17,20:47:38:907670021,viktor,0,1,0.14,0.4851,-0.2237,-0.4079,1.2388,-1.6173
30/6/17,20:47:39:107814013,viktor,0,1,1.4385,-0.7805,-1.1151,-0.2662,-0.4968,-2.3504
30/6/17,20:47:39:307998001,viktor,0,1,-0.0863,-0.365,0.1472,0.8425,-0.2491,1.1726
30/6/17,20:47:39:506995022,viktor,0,1,0.9152,-0.6107,-1.3209,-0.7668,1.5611,1.2611
30/6/17,20:47:39:707898974,viktor,0,1,0.2317,0.5253,-0.3618,-0.6629,1.879,-1.4686
30/6/17,20:47:39:907880008,viktor,0,1,2.2049,-0.3259,-1.28,0.179,-2.5233,-2.0214
30/6/17,20:47:40:107752978,viktor,0,1,0.2507,-0.2345,0.004,1.5314,-0.4871,1.2395
30/6/17,20:47:40:307775020,viktor,0,1,1.923,-1.2932,-1.6491,0.4336,-1.5083,2.799
30/6/17,20:47:40:507004976,viktor,0,1,0.6924,0.3529,-0.476,-0.9959,0.8347,0.1869
30/6/17,20:47:40:707693994,viktor,0,1,1.557,0.3928,-1.0077,1.2777,-1.9692,-2.7249
30/6/17,20:47:40:907890975,viktor,0,1,0.4582,-0.3522,-0.1804,1.1256,0.3404,0.4214
30/6/17,20:47:41:107686996,viktor,0,1,1.8078,-0.9266,-1.2659,-0.0041,-0.8612,2.8636
30/6/17,20:47:41:307682991,viktor,0,1,0.6136,0.2837,-0.6088,-0.6442,1.2676,1.0676
30/6/17,20:47:41:506990015,viktor,0,1,1.1027,0.1716,-0.6439,1.0851,-2.2407,-2.5446
30/6/17,20:47:41:707728981,viktor,0,1,1.0072,-0.3937,-0.6381,0.2326,0.1426,-0.8628
30/6/17,20:47:41:907697975,viktor,0,1,0.1525,-0.9591,0.2387,-0.0763,0.0059,4.1452
30/6/17,20:47:42:107676982,viktor,0,1,0.9476,-0.2196,-1.1682,-0.8475,1.7962,1.1539
30/6/17,20:47:42:307772994,viktor,0,1,0.2938,0.4384,-0.2248,-0.1897,1.2129,-3.4676
30/6/17,20:47:42:507048010,viktor,0,1,1.6243,-0.894,-1.2436,-1.6865,-0.3868,-2.742
30/6/17,20:47:42:707803010,viktor,0,1,0.0436,-0.334,0.0941,1.8819,-0.6187,1.3819
30/6/17,20:47:42:907678008,viktor,0,1,1.7883,-1.2228,-1.7046,0.8564,-2.2959,2.1798
30/6/17,20:47:43:107676982,viktor,0,1,0.0655,0.5391,-0.1452,-1.2104,1.484,-0.55
30/6/17,20:47:43:307716012,viktor,0,1,2.485,-0.6088,-1.6519,0.3371,-2.398,-3.305
30/6/17,20:47:43:506985008,viktor,0,1,0.0724,-0.3878,0.1019,1.1331,-0.3029,0.8285
30/6/17,20:47:43:707937002,viktor,0,1,1.956,-1.1753,-1.5113,0.7586,-2.478,3.5154
30/6/17,20:47:43:907676994,viktor,0,1,0.2556,0.5083,-0.4264,-0.4345,1.4843,-0.3005
30/6/17,20:47:44:108242988,viktor,0,1,1.6175,0.0904,-1.0664,0.3468,-1.7618,-2.628
30/6/17,20:47:44:307528972,viktor,0,1,0.746,-0.2889,-0.3537,1.0407,-0.2123,0.5842
30/6/17,20:47:44:506977021,viktor,0,1,0.6452,-1.0316,-0.419,0.833,-0.3162,4.2564
30/6/17,20:47:44:708262026,viktor,0,1,0.7225,0.2318,-0.6635,-0.9324,1.408,0.6165
30/6/17,20:47:44:907644987,viktor,0,1,1.1751,0.1952,-0.9681,0.0367,0.1092,-3.506
30/6/17,20:47:45:107689023,viktor,0,1,0.4177,-0.4457,-0.262,0.5005,0.3848,-1.234
30/6/17,20:47:45:307891011,viktor,0,1,0.801,-1.026,-0.4106,1.0258,-0.0569,4.2385
30/6/17,20:48:21:56069016,viktor,0,1,0.7847,0.0264,-1.1453,-0.7968,1.6472,0.7163
30/6/17,20:48:21:255973994,viktor,0,1,0.282,-0.5046,-0.2511,-0.1293,-0.0017,1.1054
30/6/17,20:48:21:455980002,viktor,0,1,1.1235,-0.1179,-1.1077,0.4099,2.7514,2.4037
30/6/17,20:48:21:656311988,viktor,0,1,0.1412,0.652,-0.2223,-0.3158,-0.1214,-1.9308
30/6/17,20:48:21:855053007,viktor,0,1,0.9833,-0.8033,-1.0295,-1.0546,1.2874,-4.256
30/6/17,20:48:22:55952012,viktor,0,1,-0.3145,-0.4814,0.2074,-0.2625,0.2037,0.2305
30/6/17,20:48:22:255963027,viktor,0,1,1.507,-1.0141,-1.748,0.9164,1.4571,2.9742
30/6/17,20:48:22:455965995,viktor,0,1,0.1427,0.8,-0.1467,-0.7229,-0.2188,-0.0441
30/6/17,20:48:22:656023025,viktor,0,1,1.8034,-0.9815,-1.7033,-0.7475,1.0721,-4.8945
30/6/17,20:48:22:855147004,viktor,0,1,-0.2741,-0.4393,0.2177,-0.1699,-0.2264,-0.3147
30/6/17,20:48:23:55944979,viktor,0,1,2.6631,-0.9336,-1.8427,2.244,-4.1823,4.3571
30/6/17,20:48:23:255972027,viktor,0,1,0.3857,0.6453,-0.3095,-0.3311,-0.2315,1.1483
30/6/17,20:48:23:456009984,viktor,0,1,3.2842,0.2105,-1.7703,0.3985,-1.8183,-2.2165
30/6/17,20:48:23:655982017,viktor,0,1,0.243,-0.5004,-0.2278,0.0056,-0.7518,-1.3635
30/6/17,20:48:23:855978012,viktor,0,1,0.2657,-0.69,-0.4128,0.3714,1.0898,5.6596
30/6/17,20:48:24:56007981,viktor,0,1,1.2394,0.1587,-0.8819,-0.6012,0.9783,2.0708
30/6/17,20:48:24:256061017,viktor,0,1,0.2464,0.5719,-0.1693,-0.0648,0.3893,-2.412
30/6/17,20:48:24:455953001,viktor,0,1,0.9244,-0.8537,-0.9113,0.2027,1.0991,-3.8893
30/6/17,20:48:24:655938982,viktor,0,1,-0.1521,-0.5983,0.276,-0.1934,-0.4778,1.0337
30/6/17,20:48:24:855104982,viktor,0,1,0.7984,-0.1365,-1.1247,0.4918,3.2006,2.7698
30/6/17,20:48:25:56002020,viktor,0,1,0.0415,0.704,-0.1006,-0.4696,0.1754,-1.3057
30/6/17,20:48:25:255954027,viktor,0,1,1.3457,-0.8944,-1.1366,-0.4459,1.044,-4.3412
30/6/17,20:48:25:456381022,viktor,0,1,-0.4349,-0.5755,0.3564,-0.1751,-2.0902,-0.29
30/6/17,20:48:25:656005024,viktor,0,1,0.9865,-0.4729,-1.4521,1.5357,-0.0007,2.4839
30/6/17,20:48:25:855108022,viktor,0,1,-0.0003,0.7781,-0.2855,-0.3249,0.1792,-0.3355
30/6/17,20:48:26:56074976,viktor,0,1,1.5888,-1.4794,-1.5614,-1.2709,-1.1929,-3.3791
30/6/17,20:48:26:255961000,viktor,0,1,-0.0103,-0.4386,-0.0991,0.2971,-0.1269,-1.2222
30/6/17,20:48:26:456119000,viktor,0,1,1.9259,-0.7624,-1.1092,1.956,-4.1256,5.2198
30/6/17,20:48:26:656690001,viktor,0,1,0.3793,0.8158,-0.3356,-0.8047,0.0882,1.1876
30/6/17,20:48:26:855364024,viktor,0,1,0.9433,0.9946,-0.9051,1.224,-2.5081,-1.0179
30/6/17,20:48:27:55782973,viktor,0,1,0.4362,-0.4818,-0.5045,0.3693,-0.1128,-2.2647
30/6/17,20:48:27:256057977,viktor,0,1,0.0357,-0.7717,-0.0119,0.2254,1.5576,5.161
30/6/17,20:48:27:456098973,viktor,0,1,0.9724,0.1252,-0.8007,-0.2401,1.813,1.9097
30/6/17,20:48:27:655951023,viktor,0,1,1.2237,0.6897,-1.0031,0.1812,0.0685,-2.278
30/6/17,20:48:27:855614006,viktor,0,1,0.572,-0.5169,-0.5731,-0.467,1.076,-3.0836
30/6/17,20:48:28:55945992,viktor,0,1,0.0289,-0.8115,0.0901,-0.569,0.2068,2.0561
30/6/17,20:48:28:255958020,viktor,0,1,0.9243,-0.0801,-1.0379,0.465,3.8905,2.0749
30/6/17,20:48:28:455995976,viktor,0,1,0.157,0.8798,-0.2682,-0.0873,-0.061,-2.6548
30/6/17,20:48:28:655946016,viktor,0,1,0.8611,-1.1709,-1.0324,-1.6419,2.1839,-3.0682
30/6/17,20:48:28:855109989,viktor,0,1,-0.2361,-0.3768,0.243,0.2155,0.3913,-0.2255
30/6/17,20:48:29:55938005,viktor,0,1,2.4371,-1.0972,-1.6059,0.1868,2.4712,1.8281
30/6/17,20:48:29:256021976,viktor,0,1,0.0061,0.7249,-0.1852,-1.1416,0.2071,-0.3932
30/6/17,20:48:29:455955982,viktor,0,1,1.4099,-0.96,-1.3749,-0.618,0.0254,-3.572
30/6/17,20:48:29:655956983,viktor,0,1,-0.3527,-0.498,0.2766,0.2578,-0.3962,-0.2624
30/6/17,20:48:29:855095028,viktor,0,1,1.0942,-1.1971,-1.8913,1.9924,-2.6066,2.9503
30/6/17,20:48:30:56104004,viktor,0,1,0.0225,0.6199,-0.2712,-0.4946,-0.0876,0.2715
30/6/17,20:48:30:255958020,viktor,0,1,1.8074,-1.3214,-1.7249,-0.6959,-2.5853,-3.0169
30/6/17,20:48:30:455958008,viktor,0,1,0.0286,-0.4086,-0.0939,0.8114,-0.3137,-1.0573
30/6/17,20:48:30:655951023,viktor,0,1,0.7004,-0.8029,-0.9529,0.6982,-0.162,6.021
30/6/17,20:48:30:855111002,viktor,0,1,0.8645,0.3434,-0.6604,-0.2268,0.0591,1.2644
30/6/17,20:48:31:56070029,viktor,0,1,1.7421,0.8718,-1.2351,0.8035,-0.7351,-1.6663
30/6/17,20:48:31:256003022,viktor,0,1,0.3768,-0.4726,-0.4142,-0.1501,-0.1432,-2.0223
30/6/17,20:48:31:456053972,viktor,0,1,0.1975,-0.6074,0.0081,-0.292,-0.7182,2.7303
30/6/17,20:48:31:656220018,viktor,0,1,1.0568,0.2851,-0.8174,0.0696,2.4016,1.9338
30/6/17,20:48:48:90690016,viktor,0,1,0.351,0.5496,-0.3311,0.0334,-0.1405,-2.422
30/6/17,20:48:48:290935993,viktor,0,1,0.9347,-0.4751,-0.731,1.4489,0.653,4.4916
30/6/17,20:48:48:490960001,viktor,0,1,0.8484,0.3884,-0.8148,-0.3714,1.1304,1.7906
30/6/17,20:48:48:690954029,viktor,0,1,1.0678,0.6711,-0.9269,0.4635,-0.4462,-3.1295
30/6/17,20:48:48:890468001,viktor,0,1,0.246,-0.6179,-0.4305,-0.3307,-0.2597,-2.6764
30/6/17,20:48:49:91139972,viktor,0,1,-0.0102,-0.5901,0.2411,0.1515,-0.668,2.4225
30/6/17,20:48:49:290980994,viktor,0,1,0.8823,-0.1471,-1.0446,0.019,2.937,1.9929
30/6/17,20:48:49:490477979,viktor,0,1,0.3133,0.4771,-0.2797,-0.0239,-0.4001,-2.0709
30/6/17,20:48:49:691204011,viktor,0,1,0.9962,-0.999,-1.0011,-1.2905,0.6101,-3.4856
30/6/17,20:48:49:890286982,viktor,0,1,-0.2745,-0.4238,0.2715,0.2166,0.5876,0.8791
30/6/17,20:48:50:90965986,viktor,0,1,0.9953,-0.0564,-0.9659,0.3041,2.9672,2.1983
30/6/17,20:48:50:290948987,viktor,0,1,0.0179,0.7832,-0.1059,-0.48,-0.0102,-1.2343
30/6/17,20:48:50:490966975,viktor,0,1,1.2334,-1.0914,-1.2951,-0.7676,1.0998,-3.4103
30/6/17,20:48:50:690966010,viktor,0,1,-0.4757,-0.4164,0.3433,-0.3035,-0.5617,0.112
30/6/17,20:48:50:890388011,viktor,0,1,1.4518,-1.539,-2.0849,1.4309,3.1756,1.1259
30/6/17,20:48:51:90947985,viktor,0,1,0.0914,0.7956,-0.3234,-0.6895,0.1098,-0.9351
30/6/17,20:48:51:291199028,viktor,0,1,1.5098,-1.2504,-1.377,-0.811,-0.672,-3.6508
30/6/17,20:48:51:490341007,viktor,0,1,-0.3973,-0.3758,0.2316,0.375,0.0251,-0.3468
30/6/17,20:48:51:690930008,viktor,0,1,1.9553,-1.5435,-1.9987,0.7879,0.3858,1.7286
30/6/17,20:48:51:890317022,viktor,0,1,0.1001,0.6859,-0.2691,-1.0093,-0.0009,0.6073
30/6/17,20:48:52:90943992,viktor,0,1,1.8023,-1.3571,-1.5948,-0.0802,-2.4918,-2.6402
30/6/17,20:48:52:290938973,viktor,0,1,-0.5957,-0.3622,0.2913,0.5282,0.0725,-0.4927
30/6/17,20:48:52:490983009,viktor,0,1,1.2535,-0.6551,-1.4071,-0.4884,0.5397,1.8288
30/6/17,20:48:52:690887987,viktor,0,1,0.1205,0.7939,-0.3166,-0.5564,0.1221,0.6508
